 ఆంధ్రప్రదేశ్ లోని హిందూ దేవాలయంలో క్రైస్తవ శిలువ చిహ్నాన్ని పెయింట్ చేసారు.,https://factly.in/telugu-this-temple-where-a-christian-cross-was-painted-on-a-hindu-temple-is-in-tamil-nadu-andhra-pradesh/
 DMK అధినేత స్టాలిన్ అల్లుడి ఇంటి పై జరిగిన IT దాడులలో పట్టుబడిన భారీ నగదు^ బంగారం^ డాక్యుమెంట్ల యొక్క ఫోటోలు.,https://factly.in/telugu-unrelated-photos-are-linked-to-it-raids-at-dmk-leader-mk-stalins-son-in-law-house/
 కేరళ ముఖ్యమంత్రి పినరయి విజయన్ ఆఫీస్ టేబుల్ మీద భోజనం చేస్తుంటే పోలీస్ అధికారులు నిలబడి చూస్తున్న ఫోటో. ఇదే కమ్యూ‘నిజం’ అంటే.,https://factly.in/telugu-morphed-image-shared-as-pinarayi-vijayan-is-having-lunch-while-police-officers-are-standing/
 రైళ్ల పై ఇండియన్ రైల్వే అని ఉండాల్సింది^ మోదీ హయాంలో అదానీ రైల్వే గా మారిపోయినట్టు వీడియోలో చూడవొచ్చు.,https://factly.in/telugu-adani-logistics-and-other-private-companies-were-given-permission-to-operate-container-trains-during-the-upa-regime/
 ప్రజలెవరూ లేని ఖాళీ మైదానానికి చేతులూపుతూ మోదీ అభివాదం తెలుపుతున్న వీడియో.,https://factly.in/telugu-edited-video-shared-as-pm-modi-waving-at-an-empty-ground/
 ఇతర దేశాలలో భారతీయ సనాతన సంస్కృతి ప్రకారం విదేశీయులు భోజనం చేస్తున్న వీడియో.,https://factly.in/telugu-visuals-of-us-consulate-officials-eating-food-at-a-hotel-in-chennai-is-shared-as-that-from-a-foreign-country/
 రాముడు-సీత-లక్ష్మణుడు-హనుమంతుడి ఆకారాలతో వరంగల్ జిల్లాలో పూసిన మామిడికాయ ఫోటో.,https://factly.in/telugu-edited-photo-shared-as-mango-in-the-shapes-of-ram-sita-lakshman-hanuman/
statement,link
 భారత్‌ నుంచి బ్రిటన్‌కు తరలించుకెళ్లిన 14వ శతాబ్దం నాటి అస్ట్రోలేబ్‌ పరికరం ఫోటో.,https://factly.in/telugu-the-14th-century-astrolabe-in-the-photo-is-not-from-india/
 కాంగ్రెస్ నాయకురాలు సోనియా గాంధీ బికినీ ధరించినప్పుడు తీసిన ఫోటో.,https://factly.in/telugu-hollywood-actress-ursula-andres-photo-falsely-shared-as-sonia-gandhi-wearing-a-bikini/
 ‘నేను ఉన్నది ఆవుల్ని రక్షించడానికి^ ఆడపిల్లలను కాదు’^ అని అన్న ఉత్తరప్రదేశ్ ముఖ్యమంత్రి యోగీ ఆదిత్యనాథ్.,https://factly.in/telugu-there-is-no-evidence-to-claim-that-yogi-adityanath-said-i-am-here-to-protect-the-cows-not-the-girls/
 పశ్చిమ బెంగాల్ లోని నందిగ్రామ్ లో ఒక వేదికపై కేంద్ర హోం మంత్రి అమిత్ షా జారిపడ్డ వీడియో.,https://factly.in/telugu-2018-video-of-amit-shah-slipping-off-a-stage-is-linked-to-recent-election-campaign-in-nandigram-west-bengal/
 ది గార్డియన్ పత్రిక ప్రకారం రాజకీయ నాయకుల కుమారుల అవినీతికి సంబంధించిన లిస్టులో ఆంధ్రప్రదేశ్ ముఖ్యమంత్రి జగన్ మోహన్ రెడ్డి నాలుగో స్థానంలో ఉన్నాడు.,https://factly.in/telugu-the-guardian-has-not-published-any-article-claiming-ap-cm-jagan-mohan-reddy-as-the-fourth-most-corrupt/
వివరణ (APRIL 01^ 2021):COVID-19 వల్ల తలెత్తే ఇబ్బందుల దృష్ట్యా కేంద్ర ప్రభుత్వం 31 మార్చి 2021న PAN కార్డుని ఆధార్ తో అనుసంధానించడానికి గల చివరి తేదిని 30 జూన్ 2021 వరకు పొడిగిస్తూ ఒక నోటిఫికేషన్ విడుదల చేసింది.,https://factly.in/telugu-failure-to-link-pan-with-aadhaar-would-attract-a-maximum-penalty-of-rs-1000-not-rs-10000/
 నాగార్జునసాగర్ లో BJP ప్రచార వేదికపై కేవలం ఒక కుక్క మాత్రమే ఉన్న ఫోటో.,https://factly.in/telugu-edited-photo-shared-as-only-a-dog-on-stage-at-nagarjuna-sagar-bjp-election-campaign/
 1947 నుండి 1977 మధ్యలో ముస్లిం నాయకులు మాత్రమే కేంద్ర విద్యా శాఖ మంత్రులుగా పనిచేసారు.,https://factly.in/telugu-all-the-first-five-education-ministers-of-india-are-not-from-the-muslim-community/
 అంబేడ్కర్ జన్మదినం ఏప్రిల్ 14 ను ‘విశ్వ విజ్ఞాన దివస్’ గా ప్రకటించిన ఐక్యరాజ్య సమితి.,https://factly.in/telugu-ambedkars-birthday-has-not-been-declared-a-world-science-day-by-the-united-nations/
 అగ్రవర్ణాలకు చెందిన పొలంలో మలవిసర్జన చేసినందుకు ఒక అమ్మాయిని కొందరు వ్యక్తులు కర్రలతో కొడుతున్న వీడియో.,https://factly.in/telugu-video-of-family-members-beating-a-girl-in-2019-is-shared-with-false-narrative/
statement,link
 ప్రధానమంత్రి మోదీ మొత్తం దేశాన్ని అమ్ముతున్నాడని మాజీ రిజర్వ్‌ బ్యాంక్‌ ఆఫ్‌ ఇండియా గవర్నర్ రఘురామ్ రాజన్ ట్వీట్ చేసాడు.,https://factly.in/telugu-former-rbi-governor-raghuram-rajan-did-not-tweet-that-modi-is-selling-the-whole-country/
 BJP ప్రభుత్వం తిరుపతి హుండీ ఆదాయంపై 120 కోట్ల GST వసూలు చేసింది.,https://factly.in/telugu-the-central-government-levies-gst-on-various-services-provided-by-ttd-not-on-the-hundi-income/
 ఢిల్లీ లో ఉన్న మహిళల జిమ్ లో చేస్తున్న వ్యాయామం వీడియో. లవ్ జిహాద్ ద్వారా అమ్మాయిలను బుట్టలో వేస్తున్నారు.,https://factly.in/telugu-video-of-a-couple-exercising-in-a-gym-in-trinidad-tobago-is-shared-as-love-jihad-in-india/
 భారతదేశంలోని మదర్సాలో ఒక మౌల్వి చిన్నపిల్లాడిని హింసిస్తున్న దృశ్యాలు.,https://factly.in/telugu-this-video-of-a-madarsa-teacher-beating-a-child-is-from-bangladesh-not-india/
 నాగార్జున సాగర్ ఉప ఎన్నికల ప్రచారంలో కాంగ్రెస్ నేత జానా రెడ్డి ప్రజలపై అరుస్తున్న వీడియో.,https://factly.in/telugu-2018-video-is-being-shared-again-in-the-wake-of-nagarjuna-sagar-by-election/
 తమిళనాడు ప్రజలు రాహుల్ గాంధీకి ఘనంగా స్వాగతం పలుకుతున్న ఫోటోలు.,https://factly.in/telugu-the-person-in-these-election-rally-photos-is-m-k-stalin-dmk-not-rahul-gandhi-congress/
 ‘2016లో మోదీ ప్రభుత్వం భద్రాచలం దేవస్థానాన్ని రామాయణం సర్క్యూట్ లో చేర్చి ₹ 30 కోట్లు కేటాయిస్తే^ తెలంగాణ ప్రభుత్వం DPR ఇవ్వకుండా ఆ ఫండ్స్ ని వదులుకుంది’.,https://factly.in/telugu-telangana-govt-had-submitted-dpr-to-the-centre-for-development-of-bhadrachalam-as-part-of-the-ramayana-circuit/
